Origin;Destination;Outbound;Inbound;Price
LON;BKK;2016-12-04;2017-02-05;445,25
LON;BKK;2016-12-04;2017-02-25;454,21
LON;BKK;2016-12-04;2017-02-26;446,52
LON;BKK;2016-12-04;2017-03-05;445,24
LON;BKK;2016-12-05;;348,56
LON;BKK;2016-12-05;2016-12-11;523,72
LON;BKK;2016-12-05;2016-12-12;446,77
LON;BKK;2016-12-05;2016-12-13;439,83
LON;BKK;2016-12-05;2016-12-14;439,07
LON;BKK;2016-12-05;2016-12-16;488,02
LON;BKK;2016-12-05;2016-12-17;444,78
LON;BKK;2016-12-05;2016-12-18;445,71
LON;BKK;2016-12-05;2016-12-19;448,61
LON;BKK;2016-12-05;2016-12-20;445,34
LON;BKK;2016-12-05;2016-12-21;454,94
LON;BKK;2016-12-05;2016-12-22;448,61
LON;BKK;2016-12-05;2016-12-23;424,19
LON;BKK;2016-12-05;2016-12-26;441,22
LON;BKK;2016-12-05;2016-12-27;603,74
LON;BKK;2016-12-05;2016-12-28;482,31
LON;BKK;2016-12-05;2016-12-29;507,51
LON;BKK;2016-12-05;2016-12-30;439,97
LON;BKK;2016-12-05;2016-12-31;490,69
LON;BKK;2016-12-05;2017-01-02;623,81
LON;BKK;2016-12-05;2017-01-03;574,81
LON;BKK;2016-12-05;2017-01-04;530,20
LON;BKK;2016-12-05;2017-01-05;541,86
LON;BKK;2016-12-05;2017-01-06;509,37
LON;BKK;2016-12-05;2017-01-07;627,48
LON;BKK;2016-12-05;2017-01-09;559,81
LON;BKK;2016-12-05;2017-01-10;554,46
LON;BKK;2016-12-05;2017-01-15;447,23
LON;BKK;2016-12-05;2017-01-16;542,01
LON;BKK;2016-12-05;2017-01-22;452,20
LON;BKK;2016-12-05;2017-01-23;483,07
LON;BKK;2016-12-05;2017-01-25;471,92
LON;BKK;2016-12-05;2017-01-27;460,66
LON;BKK;2016-12-05;2017-02-01;435,18
LON;BKK;2016-12-05;2017-02-03;442,32
LON;BKK;2016-12-05;2017-02-05;445,25
LON;BKK;2016-12-05;2017-02-20;424,19
LON;BKK;2016-12-05;2017-02-27;429,71
LON;BKK;2016-12-05;2017-02-28;451,02
LON;BKK;2016-12-05;2017-03-01;444,77
LON;BKK;2016-12-05;2017-03-02;462,53
LON;BKK;2016-12-05;2017-03-03;462,53
LON;BKK;2016-12-05;2017-03-06;445,24
LON;BKK;2016-12-06;;334,84
LON;BKK;2016-12-06;2016-12-11;510,08
LON;BKK;2016-12-06;2016-12-13;481,61
LON;BKK;2016-12-06;2016-12-14;482,09
LON;BKK;2016-12-06;2016-12-15;439,07
LON;BKK;2016-12-06;2016-12-16;481,61
LON;BKK;2016-12-06;2016-12-17;485,85
LON;BKK;2016-12-06;2016-12-20;444,77
LON;BKK;2016-12-06;2016-12-21;444,77
LON;BKK;2016-12-06;2016-12-22;448,61
LON;BKK;2016-12-06;2016-12-23;453,88
LON;BKK;2016-12-06;2016-12-25;502,98
LON;BKK;2016-12-06;2016-12-26;444,78
LON;BKK;2016-12-06;2016-12-27;454,91
LON;BKK;2016-12-06;2016-12-28;446,28
LON;BKK;2016-12-06;2016-12-30;508,04
LON;BKK;2016-12-06;2016-12-31;453,61
LON;BKK;2016-12-06;2017-01-03;567,14
LON;BKK;2016-12-06;2017-01-04;594,86
LON;BKK;2016-12-06;2017-01-05;528,58
LON;BKK;2016-12-06;2017-01-06;547,15
LON;BKK;2016-12-06;2017-01-07;563,70
LON;BKK;2016-12-06;2017-01-09;510,80
LON;BKK;2016-12-06;2017-01-10;547,52
LON;BKK;2016-12-06;2017-01-12;526,61
LON;BKK;2016-12-06;2017-01-16;543,25
LON;BKK;2016-12-06;2017-01-17;450,77
LON;BKK;2016-12-06;2017-01-21;447,28
LON;BKK;2016-12-06;2017-01-25;471,92
LON;BKK;2016-12-06;2017-01-31;444,71
LON;BKK;2016-12-06;2017-02-01;435,18
LON;BKK;2016-12-06;2017-02-07;440,78
LON;BKK;2016-12-06;2017-02-28;430,45
LON;BKK;2016-12-06;2017-03-01;441,87
LON;BKK;2016-12-06;2017-03-12;454,66
LON;BKK;2016-12-06;2017-03-27;456,79
LON;BKK;2016-12-07;;236,22
LON;BKK;2016-12-07;2016-12-14;467,91
LON;BKK;2016-12-07;2016-12-15;444,34
LON;BKK;2016-12-07;2016-12-16;480,99
LON;BKK;2016-12-07;2016-12-17;479,43
LON;BKK;2016-12-07;2016-12-19;485,00
LON;BKK;2016-12-07;2016-12-20;453,88
LON;BKK;2016-12-07;2016-12-21;483,83
LON;BKK;2016-12-07;2016-12-22;448,61
LON;BKK;2016-12-07;2016-12-23;443,75
LON;BKK;2016-12-07;2016-12-24;427,85
LON;BKK;2016-12-07;2016-12-27;481,97
LON;BKK;2016-12-07;2016-12-28;443,51
LON;BKK;2016-12-07;2016-12-29;485,14
LON;BKK;2016-12-07;2016-12-30;636,47
LON;BKK;2016-12-07;2016-12-31;485,14
LON;BKK;2016-12-07;2017-01-01;547,43
LON;BKK;2016-12-07;2017-01-02;563,49
LON;BKK;2016-12-07;2017-01-04;527,35
LON;BKK;2016-12-07;2017-01-05;529,82
LON;BKK;2016-12-07;2017-01-06;575,00
LON;BKK;2016-12-07;2017-01-07;543,80
LON;BKK;2016-12-07;2017-01-08;559,81
LON;BKK;2016-12-07;2017-01-09;510,60
LON;BKK;2016-12-07;2017-01-10;564,92
LON;BKK;2016-12-07;2017-01-11;497,46
LON;BKK;2016-12-07;2017-01-16;506,15
LON;BKK;2016-12-07;2017-01-17;453,29
LON;BKK;2016-12-07;2017-01-18;479,43
LON;BKK;2016-12-07;2017-01-19;447,66
LON;BKK;2016-12-07;2017-01-25;537,67
LON;BKK;2016-12-07;2017-01-27;536,12
LON;BKK;2016-12-07;2017-01-28;459,42
LON;BKK;2016-12-07;2017-02-02;451,57
LON;BKK;2016-12-07;2017-02-06;455,59
LON;BKK;2016-12-07;2017-02-07;445,71
LON;BKK;2016-12-07;2017-02-15;455,59
LON;BKK;2016-12-07;2017-02-27;441,87
LON;BKK;2016-12-07;2017-03-01;445,67
LON;BKK;2016-12-07;2017-03-02;441,23
LON;BKK;2016-12-07;2017-03-03;528,13
LON;BKK;2016-12-07;2017-03-04;457,25
LON;BKK;2016-12-07;2017-03-05;439,39
LON;BKK;2016-12-07;2017-03-06;474,14
LON;BKK;2016-12-07;2017-03-07;445,87
LON;BKK;2016-12-07;2017-03-09;457,06
LON;BKK;2016-12-07;2017-03-13;457,06
LON;BKK;2016-12-08;;409,40
LON;BKK;2016-12-08;2016-12-11;676,20
LON;BKK;2016-12-08;2016-12-15;462,50
LON;BKK;2016-12-08;2016-12-16;481,31
LON;BKK;2016-12-08;2016-12-18;485,30
LON;BKK;2016-12-08;2016-12-20;499,86
LON;BKK;2016-12-08;2016-12-21;485,89
LON;BKK;2016-12-08;2016-12-22;481,92
LON;BKK;2016-12-08;2016-12-23;489,89
LON;BKK;2016-12-08;2016-12-26;548,44
LON;BKK;2016-12-08;2016-12-27;565,14
LON;BKK;2016-12-08;2016-12-29;488,39
LON;BKK;2016-12-08;2016-12-30;617,33
LON;BKK;2016-12-08;2016-12-31;482,99
LON;BKK;2016-12-08;2017-01-01;570,23
LON;BKK;2016-12-08;2017-01-02;634,96
LON;BKK;2016-12-08;2017-01-03;598,02
LON;BKK;2016-12-08;2017-01-04;586,92
LON;BKK;2016-12-08;2017-01-05;589,01
LON;BKK;2016-12-08;2017-01-06;652,70
LON;BKK;2016-12-08;2017-01-07;589,01
LON;BKK;2016-12-08;2017-01-08;574,20
LON;BKK;2016-12-08;2017-01-09;583,45
LON;BKK;2016-12-08;2017-01-10;587,27
LON;BKK;2016-12-08;2017-01-11;577,37
LON;BKK;2016-12-08;2017-01-12;574,49
LON;BKK;2016-12-08;2017-01-13;542,52
LON;BKK;2016-12-08;2017-01-14;574,49
LON;BKK;2016-12-08;2017-01-15;447,99
LON;BKK;2016-12-08;2017-01-16;490,34
LON;BKK;2016-12-08;2017-01-17;485,02
LON;BKK;2016-12-08;2017-01-18;479,22
LON;BKK;2016-12-08;2017-01-19;488,50
LON;BKK;2016-12-08;2017-01-20;513,98
LON;BKK;2016-12-08;2017-01-21;489,72
LON;BKK;2016-12-08;2017-01-22;487,16
LON;BKK;2016-12-08;2017-01-23;487,16
LON;BKK;2016-12-08;2017-01-24;447,66
LON;BKK;2016-12-08;2017-01-25;459,58
LON;BKK;2016-12-08;2017-01-27;487,16
LON;BKK;2016-12-08;2017-01-28;505,47
LON;BKK;2016-12-08;2017-01-29;528,53
LON;BKK;2016-12-08;2017-02-02;495,26
LON;BKK;2016-12-08;2017-02-03;500,97
LON;BKK;2016-12-08;2017-02-06;451,93
LON;BKK;2016-12-08;2017-02-07;516,10
LON;BKK;2016-12-08;2017-02-08;447,66
LON;BKK;2016-12-08;2017-02-09;837,91
LON;BKK;2016-12-08;2017-02-15;525,55
LON;BKK;2016-12-08;2017-02-21;522,95
LON;BKK;2016-12-08;2017-02-22;525,55
LON;BKK;2016-12-08;2017-02-23;472,59
LON;BKK;2016-12-08;2017-02-24;517,37
LON;BKK;2016-12-08;2017-02-27;527,06
LON;BKK;2016-12-08;2017-02-28;525,55
LON;BKK;2016-12-08;2017-03-01;539,48
LON;BKK;2016-12-08;2017-03-02;494,94
LON;BKK;2016-12-08;2017-03-03;531,61
LON;BKK;2016-12-08;2017-03-04;550,94
LON;BKK;2016-12-08;2017-03-05;469,97
LON;BKK;2016-12-08;2017-03-06;466,78
LON;BKK;2016-12-08;2017-03-08;540,11
LON;BKK;2016-12-09;;385,36
LON;BKK;2016-12-09;2016-12-14;733,10
LON;BKK;2016-12-09;2016-12-16;600,67
LON;BKK;2016-12-09;2016-12-18;700,73
LON;BKK;2016-12-09;2016-12-19;576,30
LON;BKK;2016-12-09;2016-12-21;703,63
LON;BKK;2016-12-09;2016-12-23;519,66
LON;BKK;2016-12-09;2016-12-24;593,11
LON;BKK;2016-12-09;2016-12-25;520,18
LON;BKK;2016-12-09;2016-12-26;510,01
LON;BKK;2016-12-09;2016-12-27;640,29
LON;BKK;2016-12-09;2016-12-28;669,58
LON;BKK;2016-12-09;2016-12-29;514,09
LON;BKK;2016-12-09;2016-12-30;586,09
LON;BKK;2016-12-09;2016-12-31;581,94
LON;BKK;2016-12-09;2017-01-01;578,45
LON;BKK;2016-12-09;2017-01-02;663,08
LON;BKK;2016-12-09;2017-01-03;663,08
LON;BKK;2016-12-09;2017-01-04;668,53
LON;BKK;2016-12-09;2017-01-05;692,54
LON;BKK;2016-12-09;2017-01-06;706,26
LON;BKK;2016-12-09;2017-01-07;655,87
LON;BKK;2016-12-09;2017-01-08;532,32
LON;BKK;2016-12-09;2017-01-09;618,71
LON;BKK;2016-12-09;2017-01-10;641,39
LON;BKK;2016-12-09;2017-01-11;560,33
LON;BKK;2016-12-09;2017-01-12;604,14
LON;BKK;2016-12-09;2017-01-13;600,90
LON;BKK;2016-12-09;2017-01-15;666,30
LON;BKK;2016-12-09;2017-01-19;507,46
LON;BKK;2016-12-09;2017-01-20;533,92
LON;BKK;2016-12-09;2017-01-21;573,51
LON;BKK;2016-12-09;2017-01-23;633,66
LON;BKK;2016-12-09;2017-01-25;541,26
LON;BKK;2016-12-09;2017-01-27;635,09
LON;BKK;2016-12-09;2017-01-28;506,67
LON;BKK;2016-12-09;2017-01-31;590,62
LON;BKK;2016-12-09;2017-02-01;601,99
LON;BKK;2016-12-09;2017-02-02;595,80
LON;BKK;2016-12-09;2017-02-06;527,06
LON;BKK;2016-12-09;2017-02-09;526,99
LON;BKK;2016-12-09;2017-02-20;540,51
LON;BKK;2016-12-09;2017-02-21;596,40
LON;BKK;2016-12-09;2017-02-23;1132,89
LON;BKK;2016-12-09;2017-02-24;517,37
LON;BKK;2016-12-09;2017-02-28;529,08
LON;BKK;2016-12-09;2017-03-01;527,54
LON;BKK;2016-12-09;2017-03-02;608,12
LON;BKK;2016-12-09;2017-03-03;602,53
LON;BKK;2016-12-09;2017-03-04;621,59
LON;BKK;2016-12-09;2017-03-05;602,20
LON;BKK;2016-12-09;2017-03-06;604,46
LON;BKK;2016-12-09;2017-03-08;582,80
LON;BKK;2016-12-09;2017-03-09;614,28
LON;BKK;2016-12-10;;384,05
LON;BKK;2016-12-10;2016-12-11;617,07
LON;BKK;2016-12-10;2016-12-17;608,16
LON;BKK;2016-12-10;2016-12-19;590,92
LON;BKK;2016-12-10;2016-12-20;590,92
LON;BKK;2016-12-10;2016-12-21;622,33
LON;BKK;2016-12-10;2016-12-22;546,16
LON;BKK;2016-12-10;2016-12-23;644,08
LON;BKK;2016-12-10;2016-12-24;581,55
LON;BKK;2016-12-10;2016-12-25;724,25
LON;BKK;2016-12-10;2016-12-26;579,03
LON;BKK;2016-12-10;2016-12-27;596,93
LON;BKK;2016-12-10;2016-12-28;676,80
LON;BKK;2016-12-10;2016-12-29;594,68
LON;BKK;2016-12-10;2016-12-30;585,71
LON;BKK;2016-12-10;2016-12-31;585,06
LON;BKK;2016-12-10;2017-01-01;577,70
LON;BKK;2016-12-10;2017-01-02;666,30
LON;BKK;2016-12-10;2017-01-03;620,85
LON;BKK;2016-12-10;2017-01-04;620,85
LON;BKK;2016-12-10;2017-01-05;655,85
LON;BKK;2016-12-10;2017-01-06;634,15
LON;BKK;2016-12-10;2017-01-07;658,10
LON;BKK;2016-12-10;2017-01-08;618,71
LON;BKK;2016-12-10;2017-01-09;526,61
LON;BKK;2016-12-10;2017-01-10;620,22
LON;BKK;2016-12-10;2017-01-11;618,03
LON;BKK;2016-12-10;2017-01-13;619,52
LON;BKK;2016-12-10;2017-01-14;608,98
LON;BKK;2016-12-10;2017-01-15;633,66
LON;BKK;2016-12-10;2017-01-17;650,17
LON;BKK;2016-12-10;2017-01-21;851,43
LON;BKK;2016-12-10;2017-01-24;590,92
LON;BKK;2016-12-10;2017-01-25;556,68
LON;BKK;2016-12-10;2017-01-28;502,88
LON;BKK;2016-12-10;2017-01-31;633,93
LON;BKK;2016-12-10;2017-02-11;596,67
LON;BKK;2016-12-10;2017-02-16;616,98
LON;BKK;2016-12-10;2017-02-17;616,91
LON;BKK;2016-12-10;2017-02-20;556,68
LON;BKK;2016-12-10;2017-02-21;590,92
LON;BKK;2016-12-10;2017-02-23;647,35
LON;BKK;2016-12-10;2017-03-01;647,45
LON;BKK;2016-12-10;2017-03-02;603,83
LON;BKK;2016-12-10;2017-03-04;621,59
LON;BKK;2016-12-11;;356,63
LON;BKK;2016-12-11;2016-12-16;599,80
LON;BKK;2016-12-11;2016-12-17;608,21
LON;BKK;2016-12-11;2016-12-22;609,51
LON;BKK;2016-12-11;2016-12-23;618,95
LON;BKK;2016-12-11;2016-12-24;552,04
LON;BKK;2016-12-11;2016-12-25;553,07
LON;BKK;2016-12-11;2016-12-26;526,17
LON;BKK;2016-12-11;2016-12-27;649,51
LON;BKK;2016-12-11;2016-12-28;639,06
LON;BKK;2016-12-11;2016-12-29;614,59
LON;BKK;2016-12-11;2016-12-30;647,30
LON;BKK;2016-12-11;2016-12-31;651,84
LON;BKK;2016-12-11;2017-01-01;658,70
LON;BKK;2016-12-11;2017-01-02;663,50
LON;BKK;2016-12-11;2017-01-03;635,43
LON;BKK;2016-12-11;2017-01-04;682,18
LON;BKK;2016-12-11;2017-01-05;664,03
LON;BKK;2016-12-11;2017-01-06;693,21
LON;BKK;2016-12-11;2017-01-07;664,00
LON;BKK;2016-12-11;2017-01-08;632,14
LON;BKK;2016-12-11;2017-01-09;641,06
LON;BKK;2016-12-11;2017-01-10;637,29
LON;BKK;2016-12-11;2017-01-11;627,03
LON;BKK;2016-12-11;2017-01-12;607,12
LON;BKK;2016-12-11;2017-01-13;675,66
LON;BKK;2016-12-11;2017-01-14;570,88
LON;BKK;2016-12-11;2017-01-16;514,60
LON;BKK;2016-12-11;2017-01-21;679,15
LON;BKK;2016-12-11;2017-01-24;646,86
LON;BKK;2016-12-11;2017-01-25;557,61
LON;BKK;2016-12-11;2017-01-31;547,57
LON;BKK;2016-12-11;2017-02-08;658,95
LON;BKK;2016-12-11;2017-02-23;660,55
LON;BKK;2016-12-11;2017-02-26;614,48
LON;BKK;2016-12-11;2017-03-01;671,26
LON;BKK;2016-12-11;2017-03-02;626,70
LON;BKK;2016-12-11;2017-03-04;669,40
LON;BKK;2016-12-12;;399,70
LON;BKK;2016-12-12;2016-12-14;604,44
LON;BKK;2016-12-12;2016-12-17;739,92
LON;BKK;2016-12-12;2016-12-19;566,98
LON;BKK;2016-12-12;2016-12-21;593,38
LON;BKK;2016-12-12;2016-12-22;641,12
LON;BKK;2016-12-12;2016-12-23;569,51
LON;BKK;2016-12-12;2016-12-26;546,42
LON;BKK;2016-12-12;2016-12-27;604,44
LON;BKK;2016-12-12;2016-12-28;614,48
LON;BKK;2016-12-12;2016-12-29;623,22
LON;BKK;2016-12-12;2016-12-30;656,56
LON;BKK;2016-12-12;2016-12-31;675,86
LON;BKK;2016-12-12;2017-01-01;657,94
LON;BKK;2016-12-12;2017-01-02;643,48
LON;BKK;2016-12-12;2017-01-03;629,49
LON;BKK;2016-12-12;2017-01-04;653,00
LON;BKK;2016-12-12;2017-01-05;638,59
LON;BKK;2016-12-12;2017-01-06;693,21
LON;BKK;2016-12-12;2017-01-07;671,26
LON;BKK;2016-12-12;2017-01-08;668,46
LON;BKK;2016-12-12;2017-01-09;626,11
LON;BKK;2016-12-12;2017-01-10;643,34
LON;BKK;2016-12-12;2017-01-11;523,42
LON;BKK;2016-12-12;2017-01-12;592,35
LON;BKK;2016-12-12;2017-01-13;656,02
LON;BKK;2016-12-12;2017-01-14;653,00
LON;BKK;2016-12-12;2017-01-15;576,91
LON;BKK;2016-12-12;2017-01-16;456,54
LON;BKK;2016-12-12;2017-01-17;629,46
LON;BKK;2016-12-12;2017-01-19;547,12
LON;BKK;2016-12-12;2017-01-24;637,13
LON;BKK;2016-12-12;2017-01-25;630,92
LON;BKK;2016-12-12;2017-01-26;636,90
LON;BKK;2016-12-12;2017-01-30;598,42
LON;BKK;2016-12-12;2017-01-31;547,57
LON;BKK;2016-12-12;2017-02-20;553,77
LON;BKK;2016-12-12;2017-02-23;634,89
LON;BKK;2016-12-12;2017-02-27;532,17
LON;BKK;2016-12-12;2017-03-01;671,39
LON;BKK;2016-12-12;2017-03-02;667,95
LON;BKK;2016-12-12;2017-03-04;692,61
LON;BKK;2016-12-12;2017-03-08;647,64
LON;BKK;2016-12-12;2017-03-13;621,05
LON;BKK;2016-12-13;;390,59
LON;BKK;2016-12-13;2016-12-19;591,80
LON;BKK;2016-12-13;2016-12-20;602,21
LON;BKK;2016-12-13;2016-12-21;608,47
LON;BKK;2016-12-13;2016-12-22;600,31
LON;BKK;2016-12-13;2016-12-23;612,78
LON;BKK;2016-12-13;2016-12-27;624,75
LON;BKK;2016-12-13;2016-12-28;641,27
LON;BKK;2016-12-13;2016-12-29;617,01
LON;BKK;2016-12-13;2016-12-30;626,09
LON;BKK;2016-12-13;2016-12-31;639,64
LON;BKK;2016-12-13;2017-01-01;645,39
LON;BKK;2016-12-13;2017-01-02;659,11
LON;BKK;2016-12-13;2017-01-03;643,52
LON;BKK;2016-12-13;2017-01-04;663,57
LON;BKK;2016-12-13;2017-01-05;623,81
LON;BKK;2016-12-13;2017-01-06;654,31
LON;BKK;2016-12-13;2017-01-07;664,00
LON;BKK;2016-12-13;2017-01-08;711,76
LON;BKK;2016-12-13;2017-01-09;654,29
LON;BKK;2016-12-13;2017-01-10;656,44
LON;BKK;2016-12-13;2017-01-11;639,08
LON;BKK;2016-12-13;2017-01-12;640,45
LON;BKK;2016-12-13;2017-01-13;629,65
LON;BKK;2016-12-13;2017-01-14;645,51
LON;BKK;2016-12-13;2017-01-15;658,08
LON;BKK;2016-12-13;2017-01-16;972,85
LON;BKK;2016-12-13;2017-01-17;995,03
LON;BKK;2016-12-13;2017-01-18;600,31
LON;BKK;2016-12-13;2017-01-22;627,10
LON;BKK;2016-12-13;2017-01-23;610,52
LON;BKK;2016-12-13;2017-01-24;625,48
LON;BKK;2016-12-13;2017-01-25;604,40
LON;BKK;2016-12-13;2017-01-28;627,10
LON;BKK;2016-12-13;2017-01-31;611,01
LON;BKK;2016-12-13;2017-02-10;910,48
LON;BKK;2016-12-13;2017-02-20;600,31
LON;BKK;2016-12-13;2017-03-01;648,38
LON;BKK;2016-12-13;2017-03-04;668,42
LON;BKK;2016-12-13;2017-03-13;628,09
LON;BKK;2016-12-14;;307,68
LON;BKK;2016-12-14;2016-12-20;608,67
LON;BKK;2016-12-14;2016-12-24;605,54
LON;BKK;2016-12-14;2016-12-25;620,45
LON;BKK;2016-12-14;2016-12-27;596,18
LON;BKK;2016-12-14;2016-12-28;609,18
LON;BKK;2016-12-14;2016-12-29;608,09
LON;BKK;2016-12-14;2016-12-30;605,62
LON;BKK;2016-12-14;2016-12-31;637,10
LON;BKK;2016-12-14;2017-01-01;685,04
LON;BKK;2016-12-14;2017-01-02;678,53
LON;BKK;2016-12-14;2017-01-03;675,15
LON;BKK;2016-12-14;2017-01-04;639,50
LON;BKK;2016-12-14;2017-01-05;661,67
LON;BKK;2016-12-14;2017-01-06;713,34
LON;BKK;2016-12-14;2017-01-07;664,72
LON;BKK;2016-12-14;2017-01-08;641,66
LON;BKK;2016-12-14;2017-01-09;674,85
LON;BKK;2016-12-14;2017-01-10;642,56
LON;BKK;2016-12-14;2017-01-11;671,53
LON;BKK;2016-12-14;2017-01-12;535,81
LON;BKK;2016-12-14;2017-01-13;653,12
LON;BKK;2016-12-14;2017-01-14;671,53
LON;BKK;2016-12-14;2017-01-15;662,03
LON;BKK;2016-12-14;2017-01-16;641,84
LON;BKK;2016-12-14;2017-01-17;642,29
LON;BKK;2016-12-14;2017-01-18;619,78
LON;BKK;2016-12-14;2017-01-19;551,96
LON;BKK;2016-12-14;2017-01-23;617,54
LON;BKK;2016-12-14;2017-01-24;622,46
LON;BKK;2016-12-14;2017-01-25;617,50
LON;BKK;2016-12-14;2017-01-31;603,21
LON;BKK;2016-12-14;2017-02-01;705,92
LON;BKK;2016-12-14;2017-02-02;532,04
LON;BKK;2016-12-14;2017-02-06;645,89
LON;BKK;2016-12-14;2017-02-13;551,90
LON;BKK;2016-12-14;2017-02-27;545,24
LON;BKK;2016-12-14;2017-02-28;721,72
LON;BKK;2016-12-14;2017-03-01;721,72
LON;BKK;2016-12-14;2017-03-02;532,64
LON;BKK;2016-12-14;2017-03-04;679,20
LON;BKK;2016-12-14;2017-03-08;666,60
LON;BKK;2016-12-14;2017-03-14;660,74
LON;BKK;2016-12-15;;491,85
LON;BKK;2016-12-15;2016-12-18;653,66
LON;BKK;2016-12-15;2016-12-21;634,57
LON;BKK;2016-12-15;2016-12-22;666,41
LON;BKK;2016-12-15;2016-12-23;626,93
LON;BKK;2016-12-15;2016-12-24;626,09
LON;BKK;2016-12-15;2016-12-25;626,09
LON;BKK;2016-12-15;2016-12-26;676,43
LON;BKK;2016-12-15;2016-12-27;649,40
LON;BKK;2016-12-15;2016-12-28;653,55
LON;BKK;2016-12-15;2016-12-29;650,44
LON;BKK;2016-12-15;2016-12-30;665,06
LON;BKK;2016-12-15;2016-12-31;680,41
LON;BKK;2016-12-15;2017-01-01;710,72
LON;BKK;2016-12-15;2017-01-02;690,50
LON;BKK;2016-12-15;2017-01-03;734,96
LON;BKK;2016-12-15;2017-01-04;772,78
LON;BKK;2016-12-15;2017-01-05;761,46
LON;BKK;2016-12-15;2017-01-06;773,65
LON;BKK;2016-12-15;2017-01-07;797,46
LON;BKK;2016-12-15;2017-01-08;756,39
LON;BKK;2016-12-15;2017-01-09;719,55
LON;BKK;2016-12-15;2017-01-10;725,91
LON;BKK;2016-12-15;2017-01-11;744,63
LON;BKK;2016-12-15;2017-01-12;711,85
LON;BKK;2016-12-15;2017-01-13;759,01
LON;BKK;2016-12-15;2017-01-14;799,07
LON;BKK;2016-12-15;2017-01-15;744,09
LON;BKK;2016-12-15;2017-01-16;753,40
LON;BKK;2016-12-15;2017-01-17;759,94
LON;BKK;2016-12-15;2017-01-18;715,20
LON;BKK;2016-12-15;2017-01-24;646,29
LON;BKK;2016-12-15;2017-01-25;716,10
LON;BKK;2016-12-15;2017-01-26;649,84
LON;BKK;2016-12-15;2017-01-28;651,33
LON;BKK;2016-12-15;2017-01-29;651,20
LON;BKK;2016-12-15;2017-01-30;700,52
LON;BKK;2016-12-15;2017-01-31;719,72
LON;BKK;2016-12-15;2017-02-15;739,46
LON;BKK;2016-12-15;2017-02-24;664,54
LON;BKK;2016-12-15;2017-03-01;768,88
LON;BKK;2016-12-15;2017-03-04;756,45
LON;BKK;2016-12-15;2017-03-08;737,74
LON;BKK;2016-12-15;2017-03-15;778,75
LON;BKK;2016-12-16;;538,95
LON;BKK;2016-12-16;2016-12-20;874,11
LON;BKK;2016-12-16;2016-12-21;703,33
LON;BKK;2016-12-16;2016-12-22;839,78
LON;BKK;2016-12-16;2016-12-23;742,29
LON;BKK;2016-12-16;2016-12-24;737,40
LON;BKK;2016-12-16;2016-12-25;839,21
LON;BKK;2016-12-16;2016-12-26;741,83
LON;BKK;2016-12-16;2016-12-27;740,74
LON;BKK;2016-12-16;2016-12-28;738,98
LON;BKK;2016-12-16;2016-12-29;739,65
LON;BKK;2016-12-16;2016-12-30;733,91
LON;BKK;2016-12-16;2016-12-31;758,20
LON;BKK;2016-12-16;2017-01-01;781,83
LON;BKK;2016-12-16;2017-01-02;761,46
LON;BKK;2016-12-16;2017-01-03;763,44
LON;BKK;2016-12-16;2017-01-04;792,69
LON;BKK;2016-12-16;2017-01-05;775,09
LON;BKK;2016-12-16;2017-01-06;861,01
LON;BKK;2016-12-16;2017-01-07;814,24
LON;BKK;2016-12-16;2017-01-08;763,82
LON;BKK;2016-12-16;2017-01-09;803,65
LON;BKK;2016-12-16;2017-01-10;804,46
LON;BKK;2016-12-16;2017-01-11;807,17
LON;BKK;2016-12-16;2017-01-12;788,55
LON;BKK;2016-12-16;2017-01-13;770,93
LON;BKK;2016-12-16;2017-01-14;791,74
LON;BKK;2016-12-16;2017-01-15;761,47
LON;BKK;2016-12-16;2017-01-16;759,74
LON;BKK;2016-12-16;2017-01-17;790,14
LON;BKK;2016-12-16;2017-01-18;742,90
LON;BKK;2016-12-16;2017-01-20;754,99
LON;BKK;2016-12-16;2017-01-23;813,78
LON;BKK;2016-12-16;2017-01-24;743,23
LON;BKK;2016-12-16;2017-01-25;793,22
LON;BKK;2016-12-16;2017-01-26;794,49
LON;BKK;2016-12-16;2017-01-27;757,03
LON;BKK;2016-12-16;2017-01-28;753,27
LON;BKK;2016-12-16;2017-01-31;745,90
LON;BKK;2016-12-16;2017-02-01;750,63
LON;BKK;2016-12-16;2017-02-04;790,13
LON;BKK;2016-12-16;2017-02-28;739,01
LON;BKK;2016-12-16;2017-03-04;756,45
LON;BKK;2016-12-16;2017-03-08;745,10
LON;BKK;2016-12-17;;581,51
LON;BKK;2016-12-17;2016-12-21;750,03
LON;BKK;2016-12-17;2016-12-22;744,33
LON;BKK;2016-12-17;2016-12-23;606,68
LON;BKK;2016-12-17;2016-12-24;641,65
LON;BKK;2016-12-17;2016-12-25;749,83
LON;BKK;2016-12-17;2016-12-26;707,31
LON;BKK;2016-12-17;2016-12-27;731,44
LON;BKK;2016-12-17;2016-12-28;737,40
LON;BKK;2016-12-17;2016-12-29;745,13
LON;BKK;2016-12-17;2016-12-30;738,22
LON;BKK;2016-12-17;2016-12-31;751,26
LON;BKK;2016-12-17;2017-01-01;733,61
LON;BKK;2016-12-17;2017-01-02;684,57
LON;BKK;2016-12-17;2017-01-03;784,34
LON;BKK;2016-12-17;2017-01-04;815,20
LON;BKK;2016-12-17;2017-01-05;830,98
LON;BKK;2016-12-17;2017-01-06;824,60
